chr	start	end	name	score	strand	NormedTC_SRR26536504	NormedTC_SRR26536505	NormedTC_SRR26536514	NormedTC_SRR26536520	NormedTC_SRR26536526	NormedTC_SRR26536532	NormedTC_SRR26536538	NormedTC_SRR26536544	NormedTC_HuR_WT	BC_HuR_WT	annotation	gene	external_gene_name	grouped_annotation
chr12	82431044	82431064	chr12-6940	11.3	+	0	0	2.0389	1.9922	0	0	0	0	4.0311	2	First intron	ENSG00000127720.9		Genic
chr12	82457412	82457432	chr12-6941	11.3	+	0	0	1.0195	0	2.1905	1.6899	0	0	4.8999	3	First intron	ENSG00000127720.9		Genic
chr12	82791318	82791338	chr12-3630	15.1	+	0	0	1.0195	3.9844	2.1905	0	0	0	7.1943	3	First intron	ENSG00000179104.9	TMTC2	Genic
chr12	83058265	83058285	chr12-6943	11.3	-	0	0	0	0	6.5715	0	0	0	6.5715	1	Deep intronic			Genic
chr12	85325498	85325518	chr12-550	37.7	+	0	14.4286	3.0584	5.9765	4.381	1.6899	0	0	29.5345	5	First intron	ENSG00000258815.2	LINC02820	Genic
chr12	85337518	85337538	chr12-6946	11.3	+	0	0	1.0195	0	4.381	0	0	0	5.4005	2	First intron	ENSG00000258815.2	LINC02820	Genic
chr12	85341167	85341187	chr12-6947	11.3	+	0	0	2.0389	1.9922	0	0	0	0	4.0311	2	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85345715	85345735	chr12-3631	15.1	+	0	0	3.0584	1.9922	0	0	0	0	5.0506	2	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85351073	85351093	chr12-3632	15.1	+	0	14.4286	2.0389	0	2.1905	0	0	0	18.658	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85352742	85352762	chr12-6948	11.3	+	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85355970	85355990	chr12-2192	18.9	+	0	0	2.0389	0	6.5715	0	0	0	8.6105	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85369059	85369079	chr12-6955	11.3	+	0	0	3.0584	0	0	0	0	0	3.0584	1	First intron	ENSG00000258815.2	LINC02820	Genic
chr12	85374795	85374815	chr12-3634	15.1	+	0	0	3.0584	0	0	1.6899	0	0	4.7484	2	First intron	ENSG00000258815.2	LINC02820	Genic
chr12	85381824	85381844	chr12-3635	15.1	+	0	0	1.0195	1.9922	2.1905	1.6899	0	0	6.8921	4	First intron	ENSG00000258815.2	LINC02820	Genic
chr12	85381956	85381976	chr12-2193	18.9	+	0	0	3.0584	1.9922	2.1905	0	0	0	7.2411	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85400064	85400084	chr12-3636	15.1	+	0	14.4286	3.0584	0	0	0	0	0	17.487	2	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85407929	85407949	chr12-6957	11.3	+	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	Other SINE	ENSG00000258815.2	LINC02820	TE
chr12	85424616	85424636	chr12-3638	15.1	+	0	0	0	0	4.381	3.3799	0	0	7.7609	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85425348	85425368	chr12-2194	18.9	+	0	28.8571	0	0	0	5.0698	0	0	33.9269	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85428272	85428292	chr12-1453	26.4	+	0	0	5.0974	0	2.1905	1.6899	0	0	8.9778	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85429424	85429444	chr12-2195	22.6	+	0	0	1.0195	3.9844	4.381	1.6899	0	0	11.0748	4	LTR/ERV	ENSG00000258815.2	LINC02820	TE
chr12	85430676	85430696	chr12-6958	11.3	+	0	0	1.0195	1.9922	2.1905	0	0	0	5.2022	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85431329	85431349	chr12-1454	18.9	+	0	0	2.0389	1.9922	2.1905	3.3799	0	0	9.6015	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85432417	85432437	chr12-3639	15.1	+	0	0	1.0195	0	4.381	3.3799	0	0	8.7804	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85437426	85437446	chr12-2196	18.9	+	0	0	0	5.9765	0	3.3799	0	0	9.3564	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85444843	85444863	chr12-1003	26.4	+	0	0	4.0779	5.9765	0	0	0	0	10.0544	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85445621	85445641	chr12-1004	26.4	+	0	0	7.1363	0	2.1905	0	0	0	9.3268	2	LTR/ERV	ENSG00000258815.2	LINC02820	TE
chr12	85448911	85448931	chr12-1455	18.9	+	0	0	5.0974	1.9922	4.381	0	0	0	11.4706	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85449372	85449392	chr12-3643	18.9	+	0	0	1.0195	1.9922	2.1905	3.3799	0	0	8.582	4	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85451193	85451213	chr12-1005	22.6	+	0	0	1.0195	5.9765	2.1905	3.3799	0	0	12.5664	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85452153	85452173	chr12-551	30.2	+	0	0	5.0974	3.9844	2.1905	3.3799	0	0	14.6521	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85455373	85455393	chr12-6967	15.1	+	0	0	1.0195	0	0	5.0698	0	0	6.0893	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85457887	85457907	chr12-2198	30.2	+	0	0	7.1363	0	2.1905	0	0	0	9.3268	2	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85458465	85458485	chr12-552	34	+	0	14.4286	3.0584	1.9922	6.5715	3.3799	0	0	29.4305	5	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85462071	85462091	chr12-1456	18.9	+	0	0	1.0195	3.9844	6.5715	0	0	0	11.5754	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85463589	85463609	chr12-3645	18.9	+	0	0	4.0779	1.9922	0	0	0	0	6.0701	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85464100	85464120	chr12-1457	22.6	+	0	0	5.0974	1.9922	0	0	0	0	7.0895	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85464420	85464440	chr12-2200	22.6	+	0	0	3.0584	1.9922	2.1905	0	33.3378	0	40.5789	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85467037	85467057	chr12-2201	18.9	+	0	0	3.0584	1.9922	0	6.7597	0	0	11.8103	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85467961	85467981	chr12-6974	11.3	+	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85470295	85470315	chr12-431	37.7	+	0	0	10.1947	3.9844	2.1905	1.6899	0	0	18.0595	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85470418	85470438	chr12-1006	26.4	+	0	0	5.0974	1.9922	2.1905	1.6899	0	0	10.97	4	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85470984	85471004	chr12-1458	18.9	+	0	0	6.1168	0	0	3.3799	0	0	9.4967	2	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85471099	85471119	chr12-2202	18.9	+	0	0	1.0195	5.9765	2.1905	0	0	0	9.1865	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85472710	85472730	chr12-3646	15.1	+	0	0	2.0389	0	2.1905	1.6899	0	0	5.9194	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85473859	85473879	chr12-1459	22.6	+	0	0	3.0584	1.9922	2.1905	1.6899	0	0	8.931	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85473932	85473952	chr12-232	56.6	+	0	0	8.1558	9.9609	4.381	1.6899	0	0	24.1876	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85486206	85486226	chr12-1460	22.6	+	0	14.4286	3.0584	1.9922	2.1905	0	0	0	21.6697	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85488902	85488922	chr12-1007	26.4	+	0	0	2.0389	5.9765	2.1905	1.6899	0	0	11.8959	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85490610	85490630	chr12-6987	18.9	+	0	0	2.0389	3.9844	2.1905	0	0	0	8.2138	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85491265	85491285	chr12-68	105.6	+	0	0	18.3505	19.9218	17.5241	0	0	0	55.7964	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85492368	85492388	chr12-1461	22.6	+	0	0	2.0389	1.9922	4.381	1.6899	0	0	10.1021	4	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85494877	85494897	chr12-3648	15.1	+	0	0	2.0389	0	2.1905	3.3799	0	0	7.6093	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85496715	85496735	chr12-3649	18.9	+	0	0	2.0389	0	6.5715	0	0	0	8.6105	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85497429	85497449	chr12-735	30.2	+	0	0	4.0779	5.9765	0	1.6899	0	0	11.7444	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85498320	85498340	chr12-1463	22.6	+	0	0	8.1558	5.9765	0	0	0	0	14.1323	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85505954	85505974	chr12-736	34	+	0	14.4286	2.0389	7.9687	2.1905	1.6899	0	0	28.3167	5	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85506330	85506350	chr12-737	30.2	+	0	0	4.0779	5.9765	2.1905	1.6899	0	0	13.9349	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85516399	85516419	chr12-1464	22.6	+	0	0	4.0779	3.9844	0	0	0	0	8.0623	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85516698	85516718	chr12-1008	26.4	+	0	0	4.0779	3.9844	2.1905	0	0	0	10.2528	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85517894	85517914	chr12-7009	15.1	+	0	0	3.0584	1.9922	0	0	0	0	5.0506	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85521128	85521148	chr12-7010	15.1	+	0	0	4.0779	0	0	0	0	0	4.0779	1	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85522906	85522926	chr12-2205	18.9	+	0	0	5.0974	0	2.1905	0	0	0	7.2879	2	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85524716	85524736	chr12-42	128.3	+	0	28.8571	17.331	15.9375	19.7146	0	0	242.4242	324.2644	5	LTR/ERV	ENSG00000258815.2	LINC02820	TE
chr12	85528966	85528986	chr12-3656	15.1	+	0	0	1.0195	3.9844	2.1905	0	0	0	7.1943	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85530816	85530836	chr12-553	30.2	+	0	0	5.0974	1.9922	6.5715	1.6899	0	0	15.351	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85535068	85535088	chr12-3659	15.1	+	0	0	1.0195	1.9922	4.381	0	0	0	7.3927	3	LTR/ERV	ENSG00000258815.2	LINC02820	TE
chr12	85535434	85535454	chr12-3660	15.1	+	0	0	2.0389	0	2.1905	1.6899	0	0	5.9194	3	LTR/ERV	ENSG00000258815.2	LINC02820	TE
chr12	85536280	85536300	chr12-738	30.2	+	0	0	6.1168	0	4.381	0	0	0	10.4979	2	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85536765	85536785	chr12-1009	26.4	+	0	0	4.0779	1.9922	4.381	0	0	0	10.4511	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85538185	85538205	chr12-2206	18.9	+	0	0	5.0974	0	0	0	0	0	5.0974	1	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85540299	85540319	chr12-432	41.5	+	0	0	7.1363	3.9844	2.1905	1.6899	0	0	15.0011	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85542227	85542247	chr12-1010	34	+	0	0	4.0779	5.9765	4.381	0	0	0	14.4355	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85543902	85543922	chr12-1465	18.9	+	0	14.4286	2.0389	1.9922	2.1905	1.6899	0	0	22.3401	5	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85545528	85545548	chr12-2207	18.9	+	0	0	3.0584	0	2.1905	0	33.3378	0	38.5867	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85546243	85546263	chr12-2208	26.4	+	0	0	7.1363	0	0	0	0	0	7.1363	1	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85547994	85548014	chr12-554	37.7	+	0	0	6.1168	3.9844	4.381	0	0	0	14.4822	3	LINE	ENSG00000258815.2	LINC02820	TE
chr12	85551426	85551446	chr12-3663	15.1	+	0	0	4.0779	0	0	0	0	0	4.0779	1	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85552205	85552225	chr12-739	30.2	+	0	0	5.0974	1.9922	2.1905	1.6899	0	0	10.97	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85553969	85553989	chr12-1011	30.2	+	0	0	5.0974	0	4.381	1.6899	0	0	11.1683	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85554115	85554135	chr12-1466	22.6	+	0	0	5.0974	0	4.381	1.6899	0	0	11.1683	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85555552	85555572	chr12-1012	26.4	+	0	0	4.0779	3.9844	4.381	1.6899	0	0	14.1332	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85559595	85559615	chr12-1467	22.6	+	0	0	5.0974	1.9922	0	0	0	0	7.0895	2	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85566734	85566754	chr12-555	37.7	+	0	0	5.0974	1.9922	4.381	3.3799	0	0	14.8504	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85566821	85566841	chr12-556	41.5	+	0	14.4286	7.1363	5.9765	0	3.3799	0	0	30.9213	4	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85569754	85569774	chr12-3665	15.1	+	0	0	0	3.9844	4.381	0	0	0	8.3654	2	LTR/ERV	ENSG00000258815.2	LINC02820	TE
chr12	85571064	85571084	chr12-1468	30.2	+	0	0	5.0974	3.9844	2.1905	0	0	0	11.2722	3	Deep intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85573828	85573848	chr12-2209	18.9	+	0	14.4286	4.0779	0	2.1905	0	0	0	20.697	3	Proximal intronic	ENSG00000258815.2	LINC02820	Genic
chr12	85575424	85575444	chr12-3666	15.1	+	0	0	2.0389	1.9922	0	1.6899	0	0	5.7211	3	Deep intronic			Genic
chr12	85576094	85576114	chr12-2210	18.9	+	0	0	4.0779	0	0	5.0698	33.3378	0	42.4855	3	Deep intronic			Genic
chr12	85577731	85577751	chr12-3667	15.1	+	0	0	2.0389	0	2.1905	1.6899	0	0	5.9194	3	Deep intronic			Genic
chr12	85581399	85581419	chr12-1014	26.4	+	0	14.4286	1.0195	3.9844	4.381	1.6899	0	0	25.5033	5	Deep intronic			Genic
chr12	85582504	85582524	chr12-2211	18.9	+	0	0	2.0389	1.9922	2.1905	1.6899	0	0	7.9116	4	Deep intronic			Genic
chr12	85583352	85583372	chr12-1015	26.4	+	0	0	5.0974	3.9844	0	0	0	0	9.0817	2	Deep intronic			Genic
chr12	85589657	85589677	chr12-1469	18.9	+	0	0	2.0389	0	8.762	0	0	0	10.801	2	LTR/ERV			TE
chr12	85590629	85590649	chr12-2212	22.6	+	0	0	4.0779	1.9922	2.1905	0	0	0	8.2606	3	LINE			TE
chr12	85590681	85590701	chr12-1016	26.4	+	0	0	3.0584	1.9922	4.381	3.3799	0	0	12.8115	4	LINE			TE
chr12	85593030	85593050	chr12-7033	11.3	+	0	0	2.0389	0	0	1.6899	0	0	3.7289	2	LINE			TE
chr12	85599319	85599339	chr12-3669	15.1	+	0	0	2.0389	1.9922	0	1.6899	0	0	5.7211	3	LINE			TE
chr12	85603444	85603464	chr12-3670	15.1	+	0	0	2.0389	3.9844	0	0	0	0	6.0233	2	Intergenic			Intergenic
chr12	85607621	85607641	chr12-3671	15.1	+	0	0	2.0389	1.9922	2.1905	0	0	0	6.2216	3	Intergenic			Intergenic
chr12	85612821	85612841	chr12-3672	15.1	+	0	0	2.0389	1.9922	2.1905	0	0	0	6.2216	3	LINE			TE
chr12	85624532	85624552	chr12-7036	11.3	+	0	0	1.0195	1.9922	2.1905	0	0	0	5.2022	3	Intergenic			Intergenic
chr12	85633912	85633932	chr12-7040	11.3	+	0	0	2.0389	0	0	1.6899	0	0	3.7289	2	Intergenic			Intergenic
chr12	85641119	85641139	chr12-7042	15.1	+	0	0	1.0195	0	4.381	1.6899	0	0	7.0904	3	Intergenic			Intergenic
chr12	85642742	85642762	chr12-7043	11.3	+	0	0	1.0195	1.9922	0	1.6899	0	0	4.7016	3	LTR/ERV			TE
chr12	85646744	85646764	chr12-3673	15.1	+	0	0	1.0195	0	0	5.0698	0	0	6.0893	2	LINE			TE
chr12	85648047	85648067	chr12-3674	15.1	+	0	0	3.0584	1.9922	0	0	0	0	5.0506	2	Intergenic			Intergenic
chr12	85648173	85648193	chr12-3675	15.1	+	0	0	1.0195	3.9844	2.1905	0	0	0	7.1943	3	Intergenic			Intergenic
chr12	85652024	85652044	chr12-3676	15.1	+	0	0	2.0389	0	2.1905	1.6899	0	0	5.9194	3	LINE			TE
chr12	85652711	85652731	chr12-7049	11.3	+	0	0	2.0389	0	0	1.6899	0	0	3.7289	2	LINE			TE
chr12	85653301	85653321	chr12-7050	11.3	+	0	0	1.0195	1.9922	0	1.6899	0	0	4.7016	3	LINE			TE
chr12	85666472	85666492	chr12-110	71.7	+	0	0	11.2142	7.9687	8.762	1.6899	0	0	29.6349	4	LINE			TE
chr12	85669438	85669458	chr12-7051	11.3	+	0	0	3.0584	0	0	0	0	0	3.0584	1	Intergenic			Intergenic
chr12	85670483	85670503	chr12-7052	18.9	+	0	0	5.0974	1.9922	0	0	0	0	7.0895	2	Intergenic			Intergenic
chr12	85672590	85672610	chr12-3677	11.3	+	0	0	3.0584	0	2.1905	0	0	0	5.2489	2	Intergenic			Intergenic
chr12	85676340	85676360	chr12-7053	11.3	+	196.6568	0	1.0195	0	0	1.6899	0	0	199.3662	3	Satellite/LC			TE
chr12	85677710	85677730	chr12-1470	22.6	+	0	0	5.0974	3.9844	0	0	0	0	9.0817	2	Intergenic			Intergenic
chr12	85684898	85684918	chr12-3678	15.1	+	0	0	4.0779	0	0	0	0	0	4.0779	1	LINE			TE
chr12	85696224	85696244	chr12-7055	11.3	+	0	0	0	3.9844	0	1.6899	0	0	5.6743	2	Satellite/LC			TE
chr12	85706028	85706048	chr12-199	60.4	+	0	0	10.1947	3.9844	0	8.4497	0	0	22.6287	3	Satellite/LC	ENSG00000304027.1	""	TE
chr12	85707792	85707812	chr12-7056	11.3	+	0	0	0	0	2.1905	3.3799	0	0	5.5704	2	First intron	ENSG00000304027.1	""	Genic
chr12	85709004	85709024	chr12-2213	18.9	+	0	0	3.0584	1.9922	4.381	0	0	0	9.4316	3	Alu			TE
chr12	85710328	85710348	chr12-1471	22.6	+	0	0	2.0389	5.9765	6.5715	0	0	0	14.587	3	Deep intronic			Genic
chr12	85781757	85781777	chr12-7058	11.3	+	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	Deep intronic			Genic
chr12	85800735	85800755	chr12-1017	22.6	+	0	0	3.0584	7.9687	0	0	0	0	11.0271	2	Deep intronic			Genic
chr12	85803386	85803406	chr12-3679	15.1	-	0	0	2.0389	3.9844	0	0	0	0	6.0233	2	3'UTR	ENSG00000198774.5	RASSF9	Genic
chr12	85812635	85812655	chr12-7063	11.3	-	0	0	0	1.9922	4.381	0	0	0	6.3732	2	First intron	ENSG00000198774.5	RASSF9	Genic
chr12	85831937	85831957	chr12-740	37.7	-	0	14.4286	4.0779	7.9687	0	0	33.3378	0	59.813	4	First intron	ENSG00000198774.5	RASSF9	Genic
chr12	85834017	85834037	chr12-2214	18.9	-	0	0	4.0779	0	2.1905	0	0	0	6.2684	2	First intron	ENSG00000198774.5	RASSF9	Genic
chr12	85835455	85835475	chr12-2215	18.9	-	0	0	2.0389	0	6.5715	1.6899	0	0	10.3004	3	First intron	ENSG00000198774.5	RASSF9	Genic
chr12	85882770	85882790	chr12-347	45.3	+	0	0	9.1753	1.9922	4.381	1.6899	0	0	17.2384	4	3'UTR	ENSG00000133636.12		Genic
chr12	85979544	85979564	chr12-7070	11.3	-	0	0	0	0	0	5.0698	0	0	5.0698	1	CDS	ENSG00000182050.15		Genic
chr12	86110221	86110241	chr12-7071	11.3	-	0	0	2.0389	1.9922	0	0	0	0	4.0311	2	First intron	ENSG00000182050.15		Genic
chr12	86144943	86144963	chr12-7072	15.1	-	0	0	2.0389	3.9844	2.1905	0	0	0	8.2138	3	First intron	ENSG00000182050.15		Genic
chr12	86184728	86184748	chr12-2216	18.9	-	0	0	0	0	0	8.4497	0	0	8.4497	1	Satellite/LC	ENSG00000182050.15		TE
chr12	86205931	86205951	chr12-7073	11.3	-	0	0	2.0389	0	2.1905	0	0	0	4.2295	2	First intron	ENSG00000182050.15		Genic
chr12	86268850	86268870	chr12-7074	11.3	-	0	0	1.0195	1.9922	0	1.6899	0	0	4.7016	3	Deep intronic	ENSG00000182050.15		Genic
chr12	86290678	86290698	chr12-7075	11.3	-	0	0	3.0584	0	0	0	0	0	3.0584	1	LINE	ENSG00000182050.15		TE
chr12	86332346	86332366	chr12-7076	11.3	-	0	0	1.0195	3.9844	0	0	0	0	5.0038	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86375815	86375835	chr12-2217	18.9	-	0	0	3.0584	3.9844	0	0	0	0	7.0428	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86512584	86512604	chr12-7077	11.3	-	0	0	3.0584	0	0	0	0	0	3.0584	1	LINE	ENSG00000182050.15		TE
chr12	86537402	86537422	chr12-7079	11.3	-	0	0	2.0389	0	0	1.6899	0	0	3.7289	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86573137	86573157	chr12-7080	11.3	-	0	0	1.0195	1.9922	2.1905	0	0	0	5.2022	3	Deep intronic	ENSG00000182050.15		Genic
chr12	86582958	86582978	chr12-2218	18.9	-	0	0	3.0584	1.9922	0	1.6899	0	0	6.7405	3	Deep intronic	ENSG00000182050.15		Genic
chr12	86596188	86596208	chr12-3681	22.6	-	0	0	4.0779	1.9922	2.1905	0	0	0	8.2606	3	Satellite/LC	ENSG00000182050.15		TE
chr12	86597308	86597328	chr12-7081	11.3	-	0	0	0	3.9844	2.1905	0	0	0	6.1749	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86598311	86598331	chr12-557	37.7	-	0	28.8571	6.1168	1.9922	2.1905	0	0	0	39.1566	4	Deep intronic	ENSG00000182050.15		Genic
chr12	86607155	86607175	chr12-2219	22.6	-	0	0	4.0779	1.9922	2.1905	0	0	0	8.2606	3	Deep intronic	ENSG00000182050.15		Genic
chr12	86609076	86609096	chr12-7083	11.3	-	0	0	1.0195	3.9844	0	0	0	0	5.0038	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86609593	86609613	chr12-7084	11.3	-	0	0	1.0195	3.9844	0	0	0	0	5.0038	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86614035	86614055	chr12-3682	15.1	-	0	0	1.0195	1.9922	4.381	0	0	0	7.3927	3	LINE	ENSG00000182050.15		TE
chr12	86617097	86617117	chr12-3683	15.1	-	0	0	4.0779	0	2.1905	0	0	0	6.2684	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86620363	86620383	chr12-741	30.2	-	0	0	5.0974	5.9765	0	0	0	0	11.0739	2	LINE	ENSG00000182050.15		TE
chr12	86621262	86621282	chr12-3684	18.9	-	0	0	4.0779	1.9922	0	0	0	0	6.0701	2	LINE	ENSG00000182050.15		TE
chr12	86633088	86633108	chr12-7085	11.3	-	0	0	0	0	2.1905	3.3799	0	0	5.5704	2	Satellite/LC	ENSG00000182050.15		TE
chr12	86661144	86661164	chr12-2220	15.1	-	0	0	4.0779	1.9922	0	0	0	0	6.0701	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86664044	86664064	chr12-2221	18.9	-	0	0	1.0195	5.9765	2.1905	0	0	0	9.1865	3	Deep intronic	ENSG00000182050.15		Genic
chr12	86671888	86671908	chr12-7087	11.3	-	0	0	3.0584	0	0	0	0	0	3.0584	1	LINE	ENSG00000182050.15		TE
chr12	86675940	86675960	chr12-3685	15.1	-	0	0	3.0584	0	2.1905	0	0	0	5.2489	2	LINE	ENSG00000182050.15		TE
chr12	86681548	86681568	chr12-2222	18.9	-	0	0	3.0584	1.9922	2.1905	0	0	0	7.2411	3	Deep intronic	ENSG00000182050.15		Genic
chr12	86691627	86691647	chr12-2223	15.1	-	0	0	2.0389	3.9844	4.381	0	0	0	10.4043	3	LINE	ENSG00000182050.15		TE
chr12	86694572	86694592	chr12-2224	18.9	-	0	0	4.0779	1.9922	0	0	0	0	6.0701	2	Deep intronic	ENSG00000182050.15		Genic
chr12	86695181	86695201	chr12-3686	15.1	-	0	0	4.0779	1.9922	0	0	0	0	6.0701	2	LINE	ENSG00000182050.15		TE
chr12	86731353	86731373	chr12-7090	11.3	-	0	0	0	1.9922	2.1905	1.6899	0	0	5.8726	3	LTR/ERV	ENSG00000182050.15		TE
chr12	86732080	86732100	chr12-7091	11.3	-	0	14.4286	1.0195	0	2.1905	0	0	0	17.6385	3	LINE	ENSG00000182050.15		TE
chr12	86736993	86737013	chr12-742	37.7	-	0	0	3.0584	5.9765	6.5715	1.6899	0	0	17.2964	4	LINE	ENSG00000182050.15		TE
chr12	86739113	86739133	chr12-1018	26.4	-	0	0	3.0584	1.9922	4.381	1.6899	0	0	11.1215	4	First intron	ENSG00000182050.15		Genic
chr12	86741131	86741151	chr12-3687	15.1	-	0	0	1.0195	5.9765	0	0	0	0	6.996	2	LINE	ENSG00000182050.15		TE
chr12	86742859	86742879	chr12-3688	11.3	-	0	0	2.0389	1.9922	0	1.6899	0	0	5.7211	3	First intron	ENSG00000182050.15		Genic
chr12	86749588	86749608	chr12-7093	11.3	-	0	0	2.0389	1.9922	0	0	0	0	4.0311	2	First intron	ENSG00000182050.15		Genic
chr12	86778994	86779014	chr12-1019	26.4	-	0	14.4286	2.0389	3.9844	0	3.3799	0	0	23.8317	4	First intron	ENSG00000182050.15		Genic
chr12	86796843	86796863	chr12-3689	11.3	-	0	0	1.0195	1.9922	4.381	0	0	0	7.3927	3	LINE	ENSG00000182050.15		TE
chr12	86814959	86814979	chr12-1472	26.4	-	0	0	6.1168	0	4.381	0	0	0	10.4979	2	LTR/ERV	ENSG00000182050.15		TE
chr12	86819207	86819227	chr12-2225	18.9	-	0	0	2.0389	1.9922	4.381	0	0	0	8.4121	3	Other SINE	ENSG00000182050.15		TE
chr12	86820102	86820122	chr12-1020	30.2	-	0	0	5.0974	3.9844	4.381	0	0	0	13.4627	3	First intron	ENSG00000182050.15		Genic
chr12	86821925	86821945	chr12-1473	22.6	-	0	0	2.0389	1.9922	8.762	1.6899	0	0	14.4831	4	LINE	ENSG00000182050.15		TE
chr12	86822427	86822447	chr12-2226	22.6	-	0	0	1.0195	0	8.762	0	33.3378	0	43.1193	3	LINE	ENSG00000182050.15		TE
chr12	86823852	86823872	chr12-1021	26.4	-	0	0	7.1363	1.9922	0	0	0	0	9.1285	2	LINE	ENSG00000182050.15		TE
