chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr15	25363404	25363405	CITS_102[gene=chr15_r_c1095][PH=7][PH0=0.29][P=1.28e-05]	7	-	3'UTR	ENSMUSG00000045763.9	Basp1	Genic
chr15	25363595	25363596	CITS_103[gene=chr15_r_c1097][PH=8][PH0=0.36][P=4.83e-06]	8	-	3'UTR	ENSMUSG00000045763.9	Basp1	Genic
chr15	31406985	31406986	CITS_104[gene=chr15_r_c1346][PH=4][PH0=0.00][P=7.74e-09]	4	-	Satellite/LC	ENSMUSG00000139418.1	""	TE
chr15	31458628	31458629	CITS_105[gene=chr15_r_c1346][PH=4][PH0=0.00][P=7.74e-09]	4	-	3'UTR	ENSMUSG00000039100.11	Marchf6	Genic
chr15	33320416	33320417	CITS_106[gene=chr15_r_c1376][PH=2][PH0=0.00][P=1.59e-03]	2	-	LINE			TE
chr15	33786974	33786975	CITS_107[gene=chr15_r_c1409][PH=3][PH0=0.00][P=6.65e-08]	3	-	LTR/ERV			TE
chr15	35258060	35258061	CITS_108[gene=chr15_r_c1509][PH=3][PH0=0.00][P=3.85e-08]	3	-	Satellite/LC	ENSMUSG00000130669.1	""	TE
chr15	35933895	35933896	CITS_109[gene=chr15_r_c1524][PH=2][PH0=0.00][P=3.80e-03]	2	-	First intron	ENSMUSG00000014313.16	Cox6c	Genic
chr15	37368271	37368272	CITS_110[gene=chr15_r_c1682][PH=5][PH0=0.16][P=9.14e-04]	5	-	3'UTR	ENSMUSG00000051359.16	Ncald	Genic
chr15	37518319	37518320	CITS_111[gene=chr15_r_c1701][PH=3][PH0=0.00][P=2.12e-05]	3	-	LTR/ERV	ENSMUSG00000051359.16	Ncald	TE
chr15	38066425	38066426	CITS_112[gene=chr15_r_c1703][PH=5][PH0=0.00][P=1.00e-100]	5	-	First intron	ENSMUSG00000037487.8	Ubr5	Genic
chr15	38066524	38066525	CITS_113[gene=chr15_r_c1703][PH=3][PH0=0.00][P=9.78e-05]	3	-	First intron	ENSMUSG00000037487.8	Ubr5	Genic
chr15	38490251	38490252	CITS_114[gene=chr15_r_c1733][PH=3][PH0=0.06][P=6.69e-03]	3	-	3'UTR	ENSMUSG00000037458.16	Azin1	Genic
chr15	43259288	43259289	CITS_115[gene=chr15_r_c1959][PH=2][PH0=0.00][P=2.20e-03]	2	-	First intron	ENSMUSG00000072592.4	Gm10373	Genic
chr15	44969751	44969752	CITS_116[gene=chr15_r_c2059][PH=2][PH0=0.00][P=3.63e-03]	2	-	3'UTR	ENSMUSG00000022342.7	Kcnv1	Genic
chr15	46015174	46015175	CITS_117[gene=chr15_r_c2091][PH=11][PH0=0.70][P=1.42e-07]	11	-	Other exon	ENSMUSG00000065312.3	Gm26063	Genic
chr15	46533168	46533169	CITS_118[gene=chr15_r_c2115][PH=2][PH0=0.00][P=2.26e-03]	2	-	Intergenic			Intergenic
chr15	46823180	46823181	CITS_119[gene=chr15_r_c2124][PH=9][PH0=0.00][P=1.00e-100]	9	-	LINE			TE
chr15	47513094	47513095	CITS_120[gene=chr15_r_c2139][PH=3][PH0=0.00][P=1.54e-05]	3	-	Deep intronic	ENSMUSG00000022311.16	Csmd3	Genic
chr15	48010044	48010045	CITS_121[gene=chr15_r_c2225][PH=3][PH0=0.00][P=1.75e-05]	3	-	Deep intronic	ENSMUSG00000022311.16	Csmd3	Genic
chr15	48618884	48618885	CITS_122[gene=chr15_r_c2311][PH=10][PH0=0.00][P=1.00e-100]	10	-	First intron	ENSMUSG00000022311.16	Csmd3	Genic
chr15	51826482	51826483	CITS_123[gene=chr15_r_c2511][PH=2][PH0=0.00][P=3.80e-03]	2	-	3'UTR	ENSMUSG00000022314.11	Rad21	Genic
chr15	53080000	53080001	CITS_124[gene=chr15_r_c2630][PH=4][PH0=0.08][P=4.96e-04]	4	-	First intron	ENSMUSG00000061731.10	Ext1	Genic
chr15	55284462	55284463	CITS_125[gene=chr15_r_c2927][PH=2][PH0=0.00][P=2.39e-03]	2	-	Satellite/LC			TE
chr15	57296632	57296633	CITS_126[gene=chr15_r_c3019][PH=8][PH0=0.17][P=4.61e-09]	8	-	LINE	ENSMUSG00000022366.13	Slc22a22	TE
chr15	58654339	58654340	CITS_127[gene=chr15_r_c3058][PH=2][PH0=0.00][P=8.90e-03]	2	-	3'UTR	ENSMUSG00000062373.9	Tmem65	Genic
chr15	58655193	58655194	CITS_128[gene=chr15_r_c3058][PH=2][PH0=0.00][P=8.90e-03]	2	-	3'UTR	ENSMUSG00000062373.9	Tmem65	Genic
chr15	58656755	58656756	CITS_129[gene=chr15_r_c3058][PH=2][PH0=0.00][P=8.90e-03]	2	-	3'UTR	ENSMUSG00000062373.9	Tmem65	Genic
chr15	62340068	62340069	CITS_130[gene=chr15_r_c3239][PH=7][PH0=0.00][P=1.00e-100]	7	-	Intergenic			Intergenic
chr15	63226769	63226770	CITS_131[gene=chr15_r_c3263][PH=2][PH0=0.00][P=1.47e-03]	2	-	Alu	ENSMUSG00000115520.4	Gm41335	TE
chr15	63246478	63246479	CITS_132[gene=chr15_r_c3263][PH=2][PH0=0.00][P=1.47e-03]	2	-	Satellite/LC	ENSMUSG00000115520.4	Gm41335	TE
chr15	63802855	63802856	CITS_133[gene=chr15_r_c3266][PH=4][PH0=0.00][P=2.48e-08]	4	-	3'UTR	ENSMUSG00000022378.15	Cyrib	Genic
chr15	63827682	63827683	CITS_134[gene=chr15_r_c3266][PH=4][PH0=0.00][P=2.48e-08]	4	-	Deep intronic	ENSMUSG00000022378.15	Cyrib	Genic
chr15	63828360	63828361	CITS_135[gene=chr15_r_c3266][PH=3][PH0=0.00][P=9.90e-05]	3	-	Proximal intronic	ENSMUSG00000022378.15	Cyrib	Genic
chr15	63832542	63832543	CITS_136[gene=chr15_r_c3266][PH=3][PH0=0.00][P=9.90e-05]	3	-	First intron	ENSMUSG00000022378.15	Cyrib	Genic
chr15	68528645	68528646	CITS_137[gene=chr15_r_c3818][PH=2][PH0=0.00][P=1.40e-03]	2	-	Intergenic			Intergenic
chr15	70768497	70768498	CITS_138[gene=chr15_r_c3881][PH=2][PH0=0.00][P=9.83e-04]	2	-	LINE			TE
chr15	71730275	71730276	CITS_139[gene=chr15_r_c3973][PH=2][PH0=0.00][P=6.07e-04]	2	-	Satellite/LC	ENSMUSG00000079022.11	Col22a1	TE
chr15	72377161	72377162	CITS_140[gene=chr15_r_c3986][PH=4][PH0=0.00][P=1.00e-15]	4	-	3'UTR	ENSMUSG00000036760.8	Kcnk9	Genic
chr15	73267977	73267978	CITS_141[gene=chr15_r_c4195][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	ENSMUSG00000022607.19	Ptk2	TE
chr15	75084783	75084784	CITS_142[gene=chr15_r_c4285][PH=2][PH0=0.00][P=6.70e-04]	2	-	LTR/ERV	ENSMUSG00000120209.2	Gm56694	TE
chr15	76402000	76402001	CITS_143[gene=chr15_r_c4322][PH=3][PH0=0.00][P=3.73e-05]	3	-	3'UTR	ENSMUSG00000048385.11	Scrt1	Genic
chr15	76979230	76979231	CITS_144[gene=chr15_r_c4322][PH=3][PH0=0.00][P=3.73e-05]	3	-	Deep intronic	ENSMUSG00000033565.20	Rbfox2	Genic
chr15	76987446	76987447	CITS_145[gene=chr15_r_c4322][PH=4][PH0=0.00][P=5.16e-09]	4	-	Deep intronic	ENSMUSG00000033565.20	Rbfox2	Genic
chr15	76989850	76989851	CITS_146[gene=chr15_r_c4322][PH=3][PH0=0.00][P=3.73e-05]	3	-	CDS	ENSMUSG00000033565.20	Rbfox2	Genic
chr15	77878973	77878974	CITS_147[gene=chr15_r_c4456][PH=3][PH0=0.00][P=9.97e-07]	3	-	3'UTR	ENSMUSG00000019146.3	Cacng2	Genic
chr15	79413861	79413862	CITS_148[gene=chr15_r_c4553][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSMUSG00000055065.8	Ddx17	Genic
chr15	79972719	79972720	CITS_149[gene=chr15_r_c4684][PH=6][PH0=0.18][P=1.03e-05]	6	-	First intron	ENSMUSG00000060036.15	Rpl3	Genic
chr15	80422155	80422156	CITS_150[gene=chr15_r_c4704][PH=2][PH0=0.00][P=7.85e-04]	2	-	First intron	ENSMUSG00000050439.8	Enthd1	Genic
chr15	80999312	80999313	CITS_151[gene=chr15_r_c4745][PH=2][PH0=0.00][P=7.18e-03]	2	-	Deep intronic	ENSMUSG00000042292.19	Mrtfa	Genic
chr15	81839921	81839922	CITS_152[gene=chr15_r_c4771][PH=2][PH0=0.00][P=9.73e-03]	2	-	CDS	ENSMUSG00000022474.16	Pmm1	Genic
chr15	81891269	81891270	CITS_153[gene=chr15_r_c4771][PH=2][PH0=0.00][P=9.73e-03]	2	-	Other SINE	ENSMUSG00000022472.17	Desi1	TE
chr15	82378749	82378750	CITS_154[gene=chr15_r_c4782][PH=4][PH0=0.00][P=1.00e-100]	4	-	LINE			TE
chr15	83961596	83961597	CITS_155[gene=chr15_r_c4947][PH=3][PH0=0.00][P=1.57e-06]	3	-	3'UTR	ENSMUSG00000018865.10	Sult4a1	Genic
chr15	89650982	89650983	CITS_156[gene=chr15_r_c5211][PH=2][PH0=0.00][P=4.96e-03]	2	-	Satellite/LC			TE
chr15	93815047	93815048	CITS_157[gene=chr15_r_c5624][PH=2][PH0=0.00][P=3.35e-04]	2	-	Deep intronic	ENSMUSG00000116360.3	9430014N10Rik	Genic
chr15	94856277	94856278	CITS_158[gene=chr15_r_c5672][PH=2][PH0=0.00][P=5.34e-04]	2	-	Deep intronic			Genic
chr15	95366311	95366312	CITS_159[gene=chr15_r_c5750][PH=3][PH0=0.06][P=6.50e-03]	3	-	Deep intronic	ENSMUSG00000022454.18	Nell2	Genic
chr15	95367527	95367528	CITS_160[gene=chr15_r_c5762][PH=4][PH0=0.13][P=6.63e-03]	4	-	Deep intronic	ENSMUSG00000022454.18	Nell2	Genic
chr15	95367845	95367846	CITS_161[gene=chr15_r_c5764][PH=4][PH0=0.15][P=6.77e-03]	4	-	Deep intronic	ENSMUSG00000022454.18	Nell2	Genic
chr15	95367951	95367952	CITS_162[gene=chr15_r_c5765][PH=4][PH0=0.08][P=5.63e-04]	4	-	Deep intronic	ENSMUSG00000022454.18	Nell2	Genic
chr15	95610183	95610184	CITS_163[gene=chr15_r_c5812][PH=2][PH0=0.00][P=4.18e-04]	2	-	LINE	ENSMUSG00000130504.1	""	TE
chr15	98847792	98847793	CITS_164[gene=chr15_r_c6091][PH=3][PH0=0.00][P=5.99e-06]	3	-	3'UTR	ENSMUSG00000072235.7	Tuba1a	Genic
chr15	102031446	102031447	CITS_165[gene=chr15_r_c6227][PH=2][PH0=0.00][P=8.43e-03]	2	-	Deep intronic	ENSMUSG00000036966.16	Spryd3	Genic
chr15	102370165	102370166	CITS_166[gene=chr15_r_c6244][PH=3][PH0=0.00][P=3.54e-06]	3	-	Deep intronic			Genic
chr15	103079273	103079274	CITS_167[gene=chr15_r_c6280][PH=4][PH0=0.00][P=1.00e-100]	4	-	Satellite/LC			TE
chr15	103526887	103526888	CITS_168[gene=chr15_r_c6290][PH=4][PH0=0.10][P=9.39e-04]	4	-	Intergenic			Intergenic
chr15	103527008	103527009	CITS_169[gene=chr15_r_c6292][PH=7][PH0=0.28][P=7.62e-06]	7	-	Intergenic			Intergenic
chr15	103527747	103527748	CITS_170[gene=chr15_r_c6298][PH=6][PH0=0.20][P=4.40e-05]	6	-	Intergenic			Intergenic
chr15	103527963	103527964	CITS_171[gene=chr15_r_c6299][PH=9][PH0=0.27][P=3.40e-08]	9	-	Intergenic			Intergenic
chr15	103527992	103527993	CITS_172[gene=chr15_r_c6299][PH=8][PH0=0.27][P=9.98e-07]	8	-	Intergenic			Intergenic
chr16	4240859	4240860	CITS_1[gene=chr16_f_c40][PH=4][PH0=0.00][P=1.00e-100]	4	+	Satellite/LC			TE
chr16	4509371	4509372	CITS_2[gene=chr16_f_c43][PH=6][PH0=0.00][P=1.00e-100]	6	+	Other SINE	ENSMUSG00000004069.18	Dnaja3	TE
chr16	6046591	6046592	CITS_3[gene=chr16_f_c338][PH=3][PH0=0.00][P=7.06e-04]	3	+	Deep intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	6046705	6046706	CITS_4[gene=chr16_f_c338][PH=4][PH0=0.00][P=3.85e-07]	4	+	Other SINE	ENSMUSG00000008658.18	Rbfox1	TE
chr16	6313350	6313351	CITS_5[gene=chr16_f_c559][PH=4][PH0=0.00][P=1.67e-05]	4	+	Deep intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	6329743	6329744	CITS_6[gene=chr16_f_c559][PH=4][PH0=0.00][P=1.67e-05]	4	+	Deep intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	6628262	6628263	CITS_7[gene=chr16_f_c559][PH=5][PH0=0.00][P=1.30e-08]	5	+	First intron	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	6700921	6700922	CITS_8[gene=chr16_f_c559][PH=4][PH0=0.00][P=1.67e-05]	4	+	First intron	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	6779241	6779242	CITS_9[gene=chr16_f_c559][PH=5][PH0=0.00][P=1.30e-08]	5	+	First intron	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	6876895	6876896	CITS_10[gene=chr16_f_c559][PH=5][PH0=0.00][P=1.30e-08]	5	+	First intron	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	7109476	7109477	CITS_11[gene=chr16_f_c559][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	7109532	7109533	CITS_12[gene=chr16_f_c559][PH=7][PH0=0.00][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	7109564	7109565	CITS_13[gene=chr16_f_c559][PH=5][PH0=0.00][P=1.30e-08]	5	+	Deep intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	7109802	7109803	CITS_14[gene=chr16_f_c559][PH=8][PH0=0.00][P=1.00e-100]	8	+	Proximal intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	7109934	7109935	CITS_15[gene=chr16_f_c559][PH=13][PH0=0.00][P=1.00e-100]	13	+	Proximal intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	7110057	7110058	CITS_16[gene=chr16_f_c559][PH=7][PH0=0.00][P=1.00e-100]	7	+	CDS	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	7171158	7171159	CITS_17[gene=chr16_f_c559][PH=5][PH0=0.00][P=1.30e-08]	5	+	First intron	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	7194733	7194734	CITS_18[gene=chr16_f_c559][PH=5][PH0=0.00][P=1.30e-08]	5	+	Deep intronic	ENSMUSG00000008658.18	Rbfox1	Genic
chr16	8638411	8638412	CITS_19[gene=chr16_f_c650][PH=4][PH0=0.13][P=2.24e-03]	4	+	Satellite/LC			TE
chr16	10961841	10961842	CITS_20[gene=chr16_f_c761][PH=57][PH0=0.00][P=1.00e-100]	57	+	First intron	ENSMUSG00000141422.1	""	Genic
chr16	10961989	10961990	CITS_21[gene=chr16_f_c761][PH=36][PH0=0.00][P=1.00e-100]	36	+	First intron	ENSMUSG00000141422.1	""	Genic
chr16	10962142	10962143	CITS_22[gene=chr16_f_c761][PH=33][PH0=0.00][P=1.00e-100]	33	+	First intron	ENSMUSG00000141422.1	""	Genic
chr16	11964489	11964490	CITS_23[gene=chr16_f_c905][PH=3][PH0=0.00][P=1.03e-04]	3	+	Deep intronic	ENSMUSG00000022494.16	Shisa9	Genic
chr16	13918016	13918017	CITS_24[gene=chr16_f_c1098][PH=4][PH0=0.08][P=5.10e-04]	4	+	3'UTR	ENSMUSG00000044117.13	Bmerb1	Genic
chr16	15292883	15292884	CITS_25[gene=chr16_f_c1168][PH=2][PH0=0.00][P=5.43e-03]	2	+	Satellite/LC			TE
chr16	15427668	15427669	CITS_26[gene=chr16_f_c1168][PH=2][PH0=0.00][P=5.43e-03]	2	+	Deep intronic			Genic
chr16	16865176	16865177	CITS_27[gene=chr16_f_c1299][PH=4][PH0=0.13][P=7.32e-03]	4	+	3'UTR	ENSMUSG00000063358.18	Mapk1	Genic
chr16	17040202	17040203	CITS_28[gene=chr16_f_c1310][PH=179][PH0=0.01][P=1.00e-100]	179	+	3'UTR-distal			Genic
chr16	17040335	17040336	CITS_29[gene=chr16_f_c1310][PH=21][PH0=0.01][P=1.00e-100]	21	+	3'UTR-distal			Genic
chr16	17580735	17580736	CITS_30[gene=chr16_f_c1321][PH=3][PH0=0.00][P=4.75e-06]	3	+	First intron	ENSMUSG00000022750.19	Klhl22	Genic
chr16	18653014	18653015	CITS_31[gene=chr16_f_c1347][PH=2][PH0=0.00][P=1.45e-03]	2	+	CDS	ENSMUSG00000005262.14	Ufd1	Genic
chr16	20520765	20520766	CITS_32[gene=chr16_f_c1546][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSMUSG00000050821.15	Fam131a	Genic
chr16	21616620	21616621	CITS_33[gene=chr16_f_c1615][PH=4][PH0=0.08][P=4.59e-04]	4	+	Deep intronic	ENSMUSG00000033618.8	Map3k13	Genic
chr16	21629920	21629921	CITS_34[gene=chr16_f_c1642][PH=6][PH0=0.15][P=6.85e-06]	6	+	Deep intronic	ENSMUSG00000033618.8	Map3k13	Genic
chr16	22932322	22932323	CITS_35[gene=chr16_f_c1751][PH=5][PH0=0.19][P=1.83e-03]	5	+	3'UTR	ENSMUSG00000022884.17	Eif4a2	Genic
chr16	24006299	24006300	CITS_36[gene=chr16_f_c1776][PH=2][PH0=0.00][P=5.59e-04]	2	+	Satellite/LC			TE
chr16	28318920	28318921	CITS_37[gene=chr16_f_c1965][PH=2][PH0=0.00][P=2.26e-03]	2	+	Satellite/LC			TE
chr16	28359717	28359718	CITS_38[gene=chr16_f_c1965][PH=2][PH0=0.00][P=2.26e-03]	2	+	Deep intronic			Genic
chr16	29958648	29958649	CITS_39[gene=chr16_f_c2020][PH=2][PH0=0.00][P=5.77e-04]	2	+	Deep intronic			Genic
chr16	32147085	32147086	CITS_40[gene=chr16_f_c2116][PH=2][PH0=0.00][P=8.38e-03]	2	+	Deep intronic			Genic
chr16	32822302	32822303	CITS_41[gene=chr16_f_c2233][PH=6][PH0=0.15][P=6.75e-06]	6	+	Deep intronic	ENSMUSG00000022801.14	Lrch3	Genic
chr16	35389680	35389681	CITS_42[gene=chr16_f_c2395][PH=2][PH0=0.00][P=8.73e-04]	2	+	First intron	ENSMUSG00000052133.17	Sema5b	Genic
chr16	35801967	35801968	CITS_43[gene=chr16_f_c2422][PH=18][PH0=0.88][P=1.00e-15]	18	+	3'UTR-distal	ENSMUSG00000022905.13	Kpna1	Genic
chr16	37704117	37704118	CITS_44[gene=chr16_f_c2588][PH=3][PH0=0.00][P=9.60e-05]	3	+	3'UTR	ENSMUSG00000034158.10	Lrrc58	Genic
chr16	37705755	37705756	CITS_45[gene=chr16_f_c2588][PH=3][PH0=0.00][P=9.60e-05]	3	+	3'UTR	ENSMUSG00000034158.10	Lrrc58	Genic
chr16	38052795	38052796	CITS_47[gene=chr16_f_c2588][PH=3][PH0=0.00][P=9.60e-05]	3	+	First intron	ENSMUSG00000022812.15	Gsk3b	Genic
chr16	38063682	38063683	CITS_48[gene=chr16_f_c2588][PH=3][PH0=0.00][P=9.60e-05]	3	+	3'UTR	ENSMUSG00000022812.15	Gsk3b	Genic
chr16	41038136	41038137	CITS_49[gene=chr16_f_c3480][PH=21][PH0=0.00][P=1.00e-100]	21	+	Deep intronic	ENSMUSG00000121926.1	""	Genic
chr16	41371864	41371865	CITS_50[gene=chr16_f_c3499][PH=4][PH0=0.00][P=3.26e-07]	4	+	First intron	ENSMUSG00000061080.13	Lsamp	Genic
chr16	41491482	41491483	CITS_51[gene=chr16_f_c3499][PH=3][PH0=0.00][P=6.70e-04]	3	+	First intron	ENSMUSG00000061080.13	Lsamp	Genic
chr16	51028218	51028219	CITS_52[gene=chr16_f_c4168][PH=6][PH0=0.38][P=6.71e-04]	6	+	Satellite/LC			TE
chr16	52877461	52877462	CITS_53[gene=chr16_f_c4246][PH=2][PH0=0.00][P=8.16e-04]	2	+	Satellite/LC			TE
chr16	55792441	55792442	CITS_54[gene=chr16_f_c4346][PH=2][PH0=0.00][P=9.41e-03]	2	+	3'UTR-distal	ENSMUSG00000098371.2	Gm28037	Genic
chr16	57942900	57942901	CITS_55[gene=chr16_f_c4416][PH=2][PH0=0.00][P=1.57e-03]	2	+	LINE			TE
chr16	60339517	60339518	CITS_56[gene=chr16_f_c4529][PH=3][PH0=0.00][P=8.48e-08]	3	+	Deep intronic			Genic
chr16	60369768	60369769	CITS_57[gene=chr16_f_c4529][PH=2][PH0=0.00][P=1.74e-03]	2	+	Satellite/LC			TE
chr16	61063061	61063062	CITS_58[gene=chr16_f_c4535][PH=4][PH0=0.00][P=1.00e-100]	4	+	Intergenic			Intergenic
chr16	63273939	63273940	CITS_59[gene=chr16_f_c4619][PH=2][PH0=0.00][P=1.80e-03]	2	+	LINE			TE
chr16	67450940	67450941	CITS_60[gene=chr16_f_c4743][PH=2][PH0=0.00][P=1.06e-03]	2	+	Satellite/LC			TE
chr16	68012467	68012468	CITS_61[gene=chr16_f_c4755][PH=2][PH0=0.00][P=5.86e-04]	2	+	LINE			TE
chr16	71681302	71681303	CITS_62[gene=chr16_f_c4884][PH=2][PH0=0.00][P=1.34e-03]	2	+	Satellite/LC			TE
chr16	72157375	72157376	CITS_63[gene=chr16_f_c4893][PH=3][PH0=0.00][P=3.81e-05]	3	+	First intron	ENSMUSG00000022883.12	Robo1	Genic
chr16	77227433	77227434	CITS_64[gene=chr16_f_c5282][PH=4][PH0=0.22][P=6.30e-03]	4	+	First intron	ENSMUSG00000090386.13	Mir99ahg	Genic
chr16	82340187	82340188	CITS_65[gene=chr16_f_c5591][PH=8][PH0=0.16][P=4.95e-09]	8	+	Other exon	ENSMUSG00000119122.1	Gm23355	Genic
chr16	82833000	82833001	CITS_66[gene=chr16_f_c5614][PH=4][PH0=0.00][P=1.00e-100]	4	+	Intergenic			Intergenic
chr16	83114535	83114536	CITS_67[gene=chr16_f_c5624][PH=2][PH0=0.00][P=9.27e-04]	2	+	Intergenic			Intergenic
chr16	83532633	83532634	CITS_68[gene=chr16_f_c5632][PH=2][PH0=0.00][P=1.34e-03]	2	+	Intergenic			Intergenic
chr16	84091447	84091448	CITS_69[gene=chr16_f_c5644][PH=7][PH0=0.00][P=1.00e-100]	7	+	Other exon	ENSMUSG00000119180.1	Gm24508	Genic
chr16	91919581	91919582	CITS_70[gene=chr16_f_c5860][PH=2][PH0=0.00][P=2.99e-03]	2	+	Satellite/LC	ENSMUSG00000116930.2	Gm49711	TE
chr16	93952078	93952079	CITS_71[gene=chr16_f_c5975][PH=3][PH0=0.00][P=3.18e-08]	3	+	Deep intronic			Genic
chr16	94230491	94230492	CITS_72[gene=chr16_f_c6099][PH=4][PH0=0.16][P=5.89e-03]	4	+	3'UTR	ENSMUSG00000040785.20	Ttc3	Genic
chr16	94251902	94251903	CITS_73[gene=chr16_f_c6120][PH=2][PH0=0.00][P=5.40e-03]	2	+	3'UTR	ENSMUSG00000040785.20	Ttc3	Genic
chr16	96124903	96124904	CITS_74[gene=chr16_f_c6302][PH=2][PH0=0.00][P=4.67e-03]	2	+	3'UTR-distal			Genic
chr16	97063285	97063286	CITS_75[gene=chr16_f_c6338][PH=3][PH0=0.00][P=7.26e-08]	3	+	Satellite/LC			TE
chr16	97473040	97473041	CITS_76[gene=chr16_f_c6342][PH=2][PH0=0.00][P=3.29e-03]	2	+	Intergenic			Intergenic
chr16	97856338	97856339	CITS_77[gene=chr16_f_c6342][PH=2][PH0=0.00][P=3.29e-03]	2	+	Deep intronic			Genic
chr16	4408305	4408306	CITS_78[gene=chr16_r_c183][PH=39][PH0=2.28][P=1.00e-100]	39	-	Deep intronic			Genic
chr16	4679898	4679899	CITS_79[gene=chr16_r_c220][PH=3][PH0=0.00][P=2.06e-05]	3	-	Deep intronic			Genic
chr16	4680094	4680095	CITS_80[gene=chr16_r_c220][PH=3][PH0=0.00][P=2.06e-05]	3	-	Deep intronic			Genic
chr16	4680144	4680145	CITS_81[gene=chr16_r_c220][PH=3][PH0=0.00][P=2.06e-05]	3	-	Deep intronic			Genic
chr16	4680288	4680289	CITS_82[gene=chr16_r_c220][PH=3][PH0=0.00][P=2.06e-05]	3	-	Deep intronic			Genic
chr16	5133193	5133194	CITS_83[gene=chr16_r_c253][PH=3][PH0=0.00][P=2.52e-07]	3	-	Deep intronic			Genic
chr16	8584105	8584106	CITS_84[gene=chr16_r_c341][PH=4][PH0=0.00][P=1.60e-09]	4	-	First intron	ENSMUSG00000022710.18	Usp7	Genic
chr16	9609701	9609702	CITS_85[gene=chr16_r_c582][PH=3][PH0=0.00][P=8.92e-04]	3	-	First intron	ENSMUSG00000059003.13	Grin2a	Genic
chr16	9670469	9670470	CITS_86[gene=chr16_r_c582][PH=3][PH0=0.00][P=8.92e-04]	3	-	First intron	ENSMUSG00000059003.13	Grin2a	Genic
chr16	9700767	9700768	CITS_87[gene=chr16_r_c582][PH=3][PH0=0.00][P=8.92e-04]	3	-	First intron	ENSMUSG00000059003.13	Grin2a	Genic
chr16	9806067	9806068	CITS_88[gene=chr16_r_c582][PH=3][PH0=0.00][P=8.92e-04]	3	-	Satellite/LC	ENSMUSG00000059003.13	Grin2a	TE
chr16	11690514	11690515	CITS_89[gene=chr16_r_c738][PH=2][PH0=0.00][P=1.87e-03]	2	-	Deep intronic	ENSMUSG00000065979.13	Cpped1	Genic
chr16	13187006	13187007	CITS_90[gene=chr16_r_c794][PH=4][PH0=0.10][P=8.71e-04]	4	-	Deep intronic	ENSMUSG00000087526.4	Gm15738	Genic
chr16	13465679	13465680	CITS_91[gene=chr16_r_c840][PH=3][PH0=0.00][P=3.59e-07]	3	-	Alu	ENSMUSG00000022685.10	Parn	TE
chr16	13474150	13474151	CITS_92[gene=chr16_r_c840][PH=2][PH0=0.00][P=3.97e-03]	2	-	Deep intronic	ENSMUSG00000022685.10	Parn	Genic
chr16	15703481	15703482	CITS_93[gene=chr16_r_c978][PH=2][PH0=0.00][P=4.79e-04]	2	-	3'UTR-distal	ENSMUSG00000120071.2	Gm56598	Genic
chr16	16606696	16606697	CITS_94[gene=chr16_r_c1106][PH=2][PH0=0.00][P=1.09e-03]	2	-	Alu	ENSMUSG00000022783.12	Spag6l	TE
chr16	17023727	17023728	CITS_95[gene=chr16_r_c1123][PH=4][PH0=0.00][P=1.68e-10]	4	-	Other exon	ENSMUSG00000119426.1	Gm22129	Genic
chr16	17382450	17382451	CITS_96[gene=chr16_r_c1193][PH=2][PH0=0.00][P=6.28e-03]	2	-	3'UTR-distal			Genic
chr16	17511362	17511363	CITS_97[gene=chr16_r_c1193][PH=2][PH0=0.00][P=6.28e-03]	2	-	First intron	ENSMUSG00000012114.18	Med15	Genic
chr16	18352031	18352032	CITS_98[gene=chr16_r_c1349][PH=59][PH0=0.00][P=1.00e-100]	59	-	Deep intronic			Genic
chr16	18440608	18440609	CITS_99[gene=chr16_r_c1349][PH=3][PH0=0.00][P=9.16e-04]	3	-	3'UTR	ENSMUSG00000050761.5	Gp1bb	Genic
chr16	21228076	21228077	CITS_100[gene=chr16_r_c1444][PH=2][PH0=0.00][P=5.73e-04]	2	-	Satellite/LC			TE
chr16	25521472	25521473	CITS_101[gene=chr16_r_c1570][PH=2][PH0=0.00][P=1.01e-03]	2	-	Other exon	ENSMUSG00000065333.3	Gm24928	Genic
chr16	27317454	27317455	CITS_102[gene=chr16_r_c1629][PH=7][PH0=0.57][P=5.90e-04]	7	-	Satellite/LC			TE
