chr	start	end	name	score	strand	NormedTC_SRR26536504	NormedTC_SRR26536505	NormedTC_SRR26536514	NormedTC_SRR26536520	NormedTC_SRR26536526	NormedTC_SRR26536532	NormedTC_SRR26536538	NormedTC_SRR26536544	NormedTC_HuR_WT	BC_HuR_WT	annotation	gene	external_gene_name	grouped_annotation
chr14	59216933	59216953	chr14-1340	22.6	+	0	0	1.0195	5.9765	4.381	0	0	0	11.377	3	First intron	ENSG00000100592.16	DAAM1	Genic
chr14	59475152	59475172	chr14-802	37.7	-	0	14.4286	5.0974	3.9844	4.381	0	0	0	27.8913	4	Satellite/LC	ENSG00000126790.13	""	TE
chr14	59504225	59504245	chr14-1022	26.4	+	0	0	4.0779	5.9765	0	0	0	0	10.0544	2	3'UTR	ENSG00000050130.19	""	Genic
chr14	60002641	60002661	chr14-1023	26.4	-	0	0	4.0779	3.9844	0	1.6899	0	0	9.7522	3	Deep intronic	ENSG00000258553.6	PCNX4-DT	Genic
chr14	60097810	60097830	chr14-1847	18.9	+	0	0	1.0195	7.9687	2.1905	0	0	0	11.1787	3	LTR/ERV	ENSG00000126773.14	""	TE
chr14	60100257	60100277	chr14-1848	18.9	+	0	0	1.0195	1.9922	6.5715	0	0	0	9.5832	3	First intron	ENSG00000126773.14	""	Genic
chr14	60102720	60102740	chr14-1024	30.2	+	0	0	4.0779	1.9922	6.5715	0	0	0	12.6416	3	First intron	ENSG00000126773.14	""	Genic
chr14	60108746	60108766	chr14-2764	18.9	+	0	0	3.0584	0	2.1905	0	0	242.4242	247.6732	3	3'UTR	ENSG00000126773.14	""	Genic
chr14	60115616	60115636	chr14-137	67.9	+	0	28.8571	7.1363	7.9687	6.5715	3.3799	0	0	53.9135	5	Proximal intronic	ENSG00000126773.14	""	Genic
chr14	60125116	60125136	chr14-803	37.7	+	0	0	6.1168	1.9922	4.381	1.6899	0	0	14.18	4	CDS	ENSG00000126773.14	""	Genic
chr14	60134267	60134287	chr14-804	34	+	0	0	3.0584	7.9687	2.1905	1.6899	0	0	14.9076	4	3'UTR	ENSG00000126773.14	""	Genic
chr14	60134697	60134717	chr14-1853	26.4	+	0	0	1.0195	3.9844	6.5715	0	33.3378	0	44.9131	4	3'UTR	ENSG00000126773.14	""	Genic
chr14	60141720	60141740	chr14-2766	15.1	+	0	0	0	3.9844	6.5715	0	0	0	10.5559	2	3'UTR	ENSG00000126773.14	""	Genic
chr14	60144826	60144846	chr14-1342	22.6	+	0	14.4286	4.0779	0	2.1905	1.6899	0	0	22.3869	4	3'UTR	ENSG00000126773.14	""	Genic
chr14	60164208	60164228	chr14-1855	18.9	+	0	0	1.0195	7.9687	4.381	0	0	0	13.3692	3	Deep intronic	ENSG00000126773.14	""	Genic
chr14	60251636	60251656	chr14-632	34	+	0	28.8571	6.1168	1.9922	2.1905	0	0	0	39.1566	4	First intron	ENSG00000100614.19	""	Genic
chr14	60252656	60252676	chr14-184	83	+	0	0	9.1753	17.9296	6.5715	3.3799	0	0	37.0563	4	First intron	ENSG00000100614.19	""	Genic
chr14	60254003	60254023	chr14-1343	18.9	+	0	0	3.0584	0	6.5715	0	0	0	9.6299	2	Other SINE	ENSG00000100614.19	""	TE
chr14	60262044	60262064	chr14-1344	22.6	+	0	14.4286	2.0389	1.9922	2.1905	1.6899	0	0	22.3401	5	First intron	ENSG00000100614.19	""	Genic
chr14	60263538	60263558	chr14-1345	22.6	+	0	14.4286	3.0584	1.9922	2.1905	1.6899	0	0	23.3596	5	LINE	ENSG00000100614.19	""	TE
chr14	60264522	60264542	chr14-805	34	+	0	0	5.0974	3.9844	2.1905	1.6899	0	0	12.9622	4	LINE	ENSG00000100614.19	""	TE
chr14	60266088	60266108	chr14-806	34	+	0	0	6.1168	0	2.1905	3.3799	0	0	11.6872	3	5'UTR	ENSG00000100614.19	""	Genic
chr14	60267892	60267912	chr14-633	30.2	+	0	14.4286	6.1168	1.9922	4.381	0	0	0	26.9186	4	5'UTR	ENSG00000100614.19	""	Genic
chr14	60268683	60268703	chr14-2776	22.6	+	0	0	3.0584	0	6.5715	0	0	0	9.6299	2	First intron	ENSG00000100614.19	""	Genic
chr14	60268955	60268975	chr14-368	45.3	+	0	14.4286	5.0974	0	4.381	6.7597	0	0	30.6667	4	First intron	ENSG00000100614.19	""	Genic
chr14	60271427	60271447	chr14-1346	30.2	+	0	0	4.0779	1.9922	4.381	1.6899	0	0	12.141	4	First intron	ENSG00000100614.19	""	Genic
chr14	60274949	60274969	chr14-515	41.5	+	0	14.4286	7.1363	0	6.5715	0	0	0	28.1364	3	First intron	ENSG00000100614.19	""	Genic
chr14	60275087	60275107	chr14-807	26.4	+	0	28.8571	2.0389	1.9922	6.5715	0	0	0	39.4598	4	First intron	ENSG00000100614.19	""	Genic
chr14	60278379	60278399	chr14-1860	18.9	+	0	0	3.0584	0	4.381	3.3799	0	0	10.8193	3	5'UTR	ENSG00000100614.19	""	Genic
chr14	60289672	60289692	chr14-4692	15.1	+	0	14.4286	0	1.9922	4.381	0	0	0	20.8018	3	Proximal intronic	ENSG00000100614.19	""	Genic
chr14	60292672	60292692	chr14-34	117	+	0	43.2857	16.3116	5.9765	8.762	27.0389	0	0	101.3747	5	3'UTR	ENSG00000100614.19	""	Genic
chr14	60299800	60299820	chr14-4696	11.3	+	196.6568	0	0	1.9922	2.1905	0	0	0	200.8395	3	3'UTR-distal	""	""	Genic
chr14	60736266	60736286	chr14-1348	22.6	+	0	14.4286	3.0584	3.9844	0	0	0	0	21.4713	3	First intron	ENSG00000020426.12	""	Genic
chr14	60740943	60740963	chr14-1862	22.6	+	0	0	3.0584	0	6.5715	0	0	0	9.6299	2	LINE	ENSG00000020426.12	""	TE
chr14	60745869	60745889	chr14-1863	18.9	+	0	0	0	3.9844	2.1905	1.6899	33.3378	0	41.2026	4	First intron	ENSG00000020426.12	""	Genic
chr14	60746616	60746636	chr14-1864	18.9	+	0	0	1.0195	3.9844	2.1905	1.6899	0	0	8.8843	4	First intron	ENSG00000020426.12	""	Genic
chr14	60747801	60747821	chr14-1026	26.4	+	0	0	7.1363	3.9844	0	0	0	0	11.1207	2	First intron	ENSG00000020426.12	""	Genic
chr14	60751746	60751766	chr14-436	45.3	+	0	0	6.1168	0	6.5715	5.0698	0	0	17.7582	3	First intron	ENSG00000020426.12	""	Genic
chr14	60763352	60763372	chr14-256	67.9	+	196.6568	0	7.1363	11.9531	6.5715	1.6899	0	0	224.0077	5	First intron	ENSG00000020426.12	""	Genic
chr14	60770919	60770939	chr14-808	30.2	+	0	0	7.1363	1.9922	2.1905	0	0	0	11.319	3	LINE	ENSG00000020426.12	""	TE
chr14	60789979	60789999	chr14-634	26.4	+	0	0	6.1168	7.9687	6.5715	5.0698	0	0	25.7269	4	First intron	ENSG00000020426.12	""	Genic
chr14	60802201	60802221	chr14-437	52.8	+	0	0	6.1168	5.9765	10.9525	0	0	0	23.0459	3	LINE	ENSG00000020426.12	""	TE
chr14	60807152	60807172	chr14-4712	11.3	+	0	0	1.0195	1.9922	0	0	0	242.4242	245.4359	3	Deep intronic	ENSG00000020426.12	""	Genic
chr14	60808949	60808969	chr14-38	162.2	+	0	0	18.3505	11.9531	32.8576	5.0698	33.3378	0	101.5688	5	Deep intronic	ENSG00000020426.12	""	Genic
chr14	60819343	60819363	chr14-1349	22.6	+	0	0	6.1168	1.9922	2.1905	0	0	0	10.2995	3	Deep intronic	ENSG00000020426.12	""	Genic
chr14	60824820	60824840	chr14-1350	22.6	+	0	0	2.0389	1.9922	4.381	1.6899	0	0	10.1021	4	Deep intronic	ENSG00000020426.12	""	Genic
chr14	60849145	60849165	chr14-1351	26.4	+	0	0	2.0389	1.9922	6.5715	1.6899	0	0	12.2926	4	Deep intronic	ENSG00000020426.12	""	Genic
chr14	60881812	60881832	chr14-1027	26.4	+	0	0	5.0974	1.9922	2.1905	0	0	0	9.2801	3	LINE	ENSG00000020426.12	""	TE
chr14	60891468	60891488	chr14-1869	18.9	+	0	0	1.0195	0	4.381	3.3799	0	0	8.7804	3	Alu	ENSG00000020426.12	""	TE
chr14	60892466	60892486	chr14-809	37.7	+	0	0	6.1168	1.9922	2.1905	3.3799	0	0	13.6794	4	LINE	ENSG00000020426.12	""	TE
chr14	60896932	60896952	chr14-516	49	+	0	0	8.1558	5.9765	4.381	1.6899	0	0	20.2033	4	First intron	ENSG00000020426.12	""	Genic
chr14	60898004	60898024	chr14-438	37.7	+	0	14.4286	7.1363	3.9844	2.1905	0	0	0	27.7397	4	LINE	ENSG00000020426.12	""	TE
chr14	60906347	60906367	chr14-2798	18.9	+	0	0	2.0389	1.9922	4.381	0	0	0	8.4121	3	LINE	ENSG00000020426.12	""	TE
chr14	60908246	60908266	chr14-369	41.5	+	0	0	6.1168	5.9765	4.381	1.6899	0	0	18.1643	4	First intron	ENSG00000020426.12	""	Genic
chr14	60908344	60908364	chr14-305	52.8	+	0	0	9.1753	5.9765	4.381	1.6899	0	0	21.2228	4	LINE	ENSG00000020426.12	""	TE
chr14	60918954	60918974	chr14-439	37.7	+	0	0	5.0974	3.9844	8.762	0	0	0	17.8438	3	First intron	ENSG00000020426.12	""	Genic
chr14	60924264	60924284	chr14-370	37.7	+	0	0	9.1753	5.9765	2.1905	0	0	0	17.3423	3	First intron	ENSG00000020426.12	""	Genic
chr14	60927986	60928006	chr14-2801	15.1	+	196.6568	0	1.0195	3.9844	0	0	0	0	201.6607	3	LINE	ENSG00000020426.12	""	TE
chr14	60933466	60933486	chr14-1029	30.2	+	0	0	2.0389	5.9765	8.762	0	0	0	16.7775	3	First intron	ENSG00000020426.12	""	Genic
chr14	60945416	60945436	chr14-2803	15.1	+	0	14.4286	2.0389	1.9922	0	0	0	0	18.4597	3	First intron	ENSG00000020426.12	""	Genic
chr14	61031669	61031689	chr14-2806	15.1	+	0	14.4286	1.0195	1.9922	2.1905	0	0	0	19.6307	4	LINE	ENSG00000139974.18	""	TE
chr14	61034370	61034390	chr14-111	101.9	+	0	14.4286	16.3116	5.9765	13.143	1.6899	0	0	51.5496	5	LINE	ENSG00000139974.18	""	TE
chr14	61035952	61035972	chr14-440	45.3	+	0	0	8.1558	3.9844	2.1905	3.3799	0	0	17.7105	4	Deep intronic	ENSG00000139974.18	""	Genic
chr14	61072286	61072306	chr14-2811	15.1	+	0	0	0	5.9765	4.381	0	0	0	10.3576	2	LINE	ENSG00000139974.18	""	TE
chr14	61077779	61077799	chr14-1874	18.9	+	0	0	1.0195	7.9687	0	0	0	0	8.9882	2	Deep intronic	ENSG00000139974.18	""	Genic
chr14	61699485	61699505	chr14-257	52.8	+	0	14.4286	8.1558	3.9844	10.9525	1.6899	0	0	39.2112	5	First intron	ENSG00000100644.18	""	Genic
chr14	61701489	61701509	chr14-1353	22.6	+	0	0	4.0779	3.9844	6.5715	0	0	0	14.6338	3	First intron	ENSG00000100644.18	""	Genic
chr14	61705346	61705366	chr14-635	41.5	+	0	14.4286	5.0974	3.9844	4.381	1.6899	0	0	29.5812	5	First intron	ENSG00000100644.18	""	Genic
chr14	61709277	61709297	chr14-1875	18.9	+	0	0	0	3.9844	4.381	1.6899	0	0	10.0553	3	First intron	ENSG00000100644.18	""	Genic
chr14	61716613	61716633	chr14-636	34	+	0	14.4286	2.0389	5.9765	4.381	1.6899	0	0	28.515	5	First intron	ENSG00000100644.18	""	Genic
chr14	61739974	61739994	chr14-1877	18.9	+	0	0	3.0584	1.9922	4.381	1.6899	0	0	11.1215	4	First intron	ENSG00000100644.18	""	Genic
chr14	61741231	61741251	chr14-1030	26.4	+	0	0	3.0584	1.9922	6.5715	0	0	0	11.6221	3	First intron	ENSG00000100644.18	""	Genic
chr14	61747401	61747421	chr14-371	45.3	+	0	0	3.0584	3.9844	6.5715	6.7597	0	0	20.374	4	3'UTR	ENSG00000100644.18	""	Genic
chr14	61747646	61747666	chr14-441	34	+	0	0	8.1558	3.9844	4.381	1.6899	0	0	18.2111	4	3'UTR	ENSG00000100644.18	""	Genic
chr14	63373980	63374000	chr14-258	52.8	-	0	0	7.1363	3.9844	6.5715	3.3799	0	0	21.0721	4	3'UTR	ENSG00000154001.15	""	Genic
chr14	63380819	63380839	chr14-1354	22.6	-	0	0	2.0389	5.9765	2.1905	0	0	0	10.206	3	Deep intronic	ENSG00000154001.15	""	Genic
chr14	63453291	63453311	chr14-1880	18.9	-	0	14.4286	3.0584	1.9922	0	1.6899	0	0	21.1691	4	Deep intronic	ENSG00000154001.15	""	Genic
chr14	63455633	63455653	chr14-1881	18.9	-	0	0	1.0195	1.9922	4.381	1.6899	0	0	9.0826	4	Satellite/LC	ENSG00000154001.15	""	TE
chr14	63470438	63470458	chr14-1355	22.6	-	0	14.4286	3.0584	0	4.381	0	0	0	21.868	3	First intron	ENSG00000154001.15	""	Genic
chr14	63517188	63517208	chr14-810	30.2	-	0	0	4.0779	1.9922	2.1905	3.3799	0	0	11.6404	4	First intron	ENSG00000154001.15	""	Genic
chr14	63526169	63526189	chr14-517	37.7	-	0	0	5.0974	1.9922	8.762	0	0	0	15.8516	3	First intron	ENSG00000154001.15	""	Genic
chr14	63528773	63528793	chr14-1883	26.4	-	0	0	6.1168	3.9844	2.1905	0	0	0	12.2917	3	First intron	ENSG00000154001.15	""	Genic
chr14	63535752	63535772	chr14-1031	26.4	-	0	0	4.0779	3.9844	2.1905	0	0	0	10.2528	3	First intron	ENSG00000154001.15	""	Genic
chr14	63691845	63691865	chr14-4804	11.3	-	196.6568	0	1.0195	0	0	1.6899	0	0	199.3662	3	LINE	ENSG00000126821.9	""	TE
chr14	64523881	64523901	chr14-1884	22.6	+	0	0	6.1168	0	4.381	1.6899	0	0	12.1878	3	3'UTR	ENSG00000126804.15	""	Genic
chr14	64524006	64524026	chr14-372	45.3	+	0	0	8.1558	5.9765	10.9525	0	0	0	25.0849	3	3'UTR	ENSG00000126804.15	""	Genic
chr14	64597696	64597716	chr14-102	90.5	-	0	0	12.2337	7.9687	13.143	3.3799	0	0	36.7253	4	Deep intronic	""	""	Genic
chr14	64925318	64925338	chr14-2817	15.1	+	0	0	0	1.9922	6.5715	0	0	0	8.5637	2	Deep intronic	ENSG00000125954.13	CHURC1-FNTB	Genic
chr14	67279085	67279105	chr14-2822	15.1	+	0	14.4286	1.0195	0	2.1905	3.3799	0	0	21.0184	4	5'UTR	ENSG00000072415.11	""	Genic
chr14	67378340	67378360	chr14-1356	22.6	+	0	0	3.0584	3.9844	2.1905	1.6899	0	0	10.9232	4	Deep intronic	ENSG00000134001.16	""	Genic
chr14	67384283	67384303	chr14-811	34	+	0	0	6.1168	0	6.5715	0	0	0	12.6884	2	3'UTR	ENSG00000134001.16	""	Genic
chr14	67385683	67385703	chr14-1032	26.4	+	0	14.4286	4.0779	1.9922	0	1.6899	0	0	22.1886	4	3'UTR	ENSG00000134001.16	""	Genic
chr14	67676829	67676849	chr14-127	83	-	0	0	8.1558	7.9687	6.5715	8.4497	66.6756	0	97.8212	5	3'UTR	ENSG00000072042.14	""	Genic
chr14	67676884	67676904	chr14-442	45.3	-	0	0	9.1753	1.9922	2.1905	1.6899	0	0	15.0479	4	3'UTR	ENSG00000072042.14	""	Genic
chr14	67891668	67891688	chr14-1888	22.6	+	0	0	2.0389	3.9844	4.381	0	0	0	10.4043	3	Deep intronic	ENSG00000182185.19	RAD51B	Genic
chr14	67963138	67963158	chr14-637	37.7	+	0	0	5.0974	3.9844	6.5715	0	0	0	15.6533	3	LINE	ENSG00000182185.19	RAD51B	TE
chr14	67963244	67963264	chr14-443	49	+	0	0	6.1168	5.9765	4.381	3.3799	0	0	19.8543	4	Deep intronic	ENSG00000182185.19	RAD51B	Genic
chr14	67974841	67974861	chr14-2827	15.1	+	0	14.4286	3.0584	0	0	0	0	0	17.487	2	Deep intronic	ENSG00000182185.19	RAD51B	Genic
chr14	67977142	67977162	chr14-2828	15.1	+	0	0	2.0389	1.9922	0	0	33.3378	0	37.3689	3	Deep intronic	ENSG00000182185.19	RAD51B	Genic
chr14	67993417	67993437	chr14-4839	11.3	+	0	14.4286	2.0389	0	0	0	0	0	16.4675	2	LINE	ENSG00000182185.19	RAD51B	TE
chr14	68001552	68001572	chr14-4840	11.3	+	0	14.4286	1.0195	1.9922	0	0	0	0	17.4402	3	LINE	ENSG00000182185.19	RAD51B	TE
chr14	68788296	68788316	chr14-45	117	-	0	57.7142	14.2726	19.9218	10.9525	1.6899	0	0	104.5511	5	3'UTR	ENSG00000185650.11	ZFP36L1	Genic
chr14	68788713	68788733	chr14-35	132.1	-	196.6568	28.8571	16.3116	13.9453	2.1905	15.2094	0	0	273.1707	6	3'UTR	ENSG00000185650.11	ZFP36L1	Genic
chr14	68789261	68789281	chr14-444	41.5	-	0	0	7.1363	7.9687	0	3.3799	0	0	18.4849	3	3'UTR	ENSG00000185650.11	ZFP36L1	Genic
chr14	69380196	69380216	chr14-306	49	-	0	0	9.1753	3.9844	4.381	1.6899	33.3378	0	52.5683	5	3'UTR	ENSG00000100632.12	""	Genic
chr14	69380312	69380332	chr14-59	94.3	-	0	14.4286	4.0779	1.9922	0	42.2483	0	0	62.7469	4	3'UTR	ENSG00000100632.12	""	Genic
chr14	69385616	69385636	chr14-2830	15.1	-	0	0	1.0195	0	4.381	5.0698	0	0	10.4703	3	LINE	ENSG00000100632.12	""	TE
chr14	69429903	69429923	chr14-373	45.3	+	0	0	5.0974	7.9687	4.381	1.6899	0	0	19.137	4	LINE	ENSG00000029364.13	""	TE
chr14	69431431	69431451	chr14-374	41.5	+	0	0	8.1558	7.9687	4.381	0	0	0	20.5055	3	LINE	ENSG00000029364.13	""	TE
chr14	69459575	69459595	chr14-375	49	+	0	0	5.0974	11.9531	2.1905	5.0698	0	0	24.3108	4	3'UTR	ENSG00000029364.13	""	Genic
chr14	69460076	69460096	chr14-219	52.8	+	0	0	7.1363	9.9609	8.762	0	0	0	25.8593	3	3'UTR	ENSG00000029364.13	""	Genic
chr14	69460131	69460151	chr14-813	30.2	+	0	0	6.1168	0	2.1905	1.6899	0	0	9.9973	3	3'UTR	ENSG00000029364.13	""	Genic
chr14	69461650	69461670	chr14-1033	26.4	+	0	0	2.0389	7.9687	2.1905	0	0	0	12.1982	3	3'UTR	ENSG00000029364.13	""	Genic
chr14	69715019	69715039	chr14-814	34	+	0	0	4.0779	7.9687	2.1905	0	0	0	14.2371	3	3'UTR	ENSG00000100647.9	""	Genic
chr14	69769410	69769430	chr14-1893	18.9	+	0	0	1.0195	1.9922	4.381	1.6899	33.3378	0	42.4204	5	Deep intronic	ENSG00000100650.17	""	Genic
chr14	69770061	69770081	chr14-138	162.2	+	0	14.4286	18.3505	23.9062	19.7146	5.0698	0	0	81.4696	5	Deep intronic	ENSG00000100650.17	""	Genic
chr14	69770204	69770224	chr14-3	513.1	+	0	28.8571	85.6357	47.8124	65.7152	28.7288	33.3378	0	290.0871	6	Deep intronic	ENSG00000100650.17	""	Genic
chr14	69775895	69775915	chr14-1894	18.9	+	0	0	1.0195	3.9844	4.381	0	0	0	9.3849	3	3'UTR-distal	""	""	Genic
chr14	69777608	69777628	chr14-1361	18.9	+	0	43.2857	1.0195	0	4.381	0	0	0	48.6862	3	3'UTR-distal	""	""	Genic
chr14	69986466	69986486	chr14-4868	15.1	+	0	14.4286	3.0584	0	0	0	0	0	17.487	2	LINE	ENSG00000198732.12	""	TE
chr14	70326287	70326307	chr14-376	45.3	-	0	14.4286	2.0389	0	0	23.659	0	0	40.1265	3	3'UTR	ENSG00000133983.17	""	Genic
chr14	70413109	70413129	chr14-1895	18.9	-	0	14.4286	1.0195	3.9844	2.1905	0	0	0	21.6229	4	First intron	ENSG00000213463.6	""	Genic
chr14	70416217	70416237	chr14-816	34	-	0	0	5.0974	1.9922	4.381	1.6899	0	0	13.1605	4	Satellite/LC	ENSG00000213463.6	""	TE
chr14	70513531	70513551	chr14-1362	22.6	-	0	14.4286	3.0584	0	4.381	0	0	0	21.868	3	3'UTR-distal	ENSG00000257759.2	""	Genic
chr14	70559134	70559154	chr14-4876	11.3	-	0	14.4286	1.0195	1.9922	0	0	0	0	17.4402	3	LINE	""	""	TE
chr14	70576072	70576092	chr14-518	49	-	0	14.4286	12.2337	0	0	3.3799	0	0	30.0421	3	3'UTR-distal	""	""	Genic
chr14	70577128	70577148	chr14-1034	22.6	-	0	0	3.0584	3.9844	4.381	0	0	0	11.4238	3	3'UTR-distal	""	""	Genic
chr14	70591821	70591841	chr14-519	34	-	0	0	8.1558	3.9844	0	1.6899	0	0	13.8301	3	Satellite/LC	ENSG00000133997.13	""	TE
chr14	70928726	70928746	chr14-2838	15.1	+	0	14.4286	0	5.9765	0	0	0	0	20.4051	2	First intron	ENSG00000100731.16	PCNX1	Genic
chr14	70975046	70975066	chr14-817	26.4	+	0	0	6.1168	1.9922	2.1905	0	0	0	10.2995	3	Deep intronic	ENSG00000100731.16	PCNX1	Genic
chr14	70980946	70980966	chr14-1897	18.9	+	0	0	1.0195	3.9844	2.1905	0	33.3378	0	40.5321	4	Deep intronic	ENSG00000100731.16	PCNX1	Genic
chr14	70999610	70999630	chr14-445	41.5	+	0	0	4.0779	7.9687	8.762	0	0	0	20.8087	3	Deep intronic	ENSG00000100731.16	PCNX1	Genic
chr14	71009830	71009850	chr14-1363	22.6	+	0	0	2.0389	1.9922	4.381	1.6899	0	0	10.1021	4	LINE	ENSG00000100731.16	PCNX1	TE
chr14	71010802	71010822	chr14-640	34	+	0	0	4.0779	3.9844	4.381	1.6899	0	0	14.1332	4	Deep intronic	ENSG00000100731.16	PCNX1	Genic
chr14	71023322	71023342	chr14-185	60.4	+	0	14.4286	13.2531	3.9844	2.1905	0	0	0	33.8566	4	Proximal intronic	ENSG00000100731.16	PCNX1	Genic
chr14	71110152	71110172	chr14-1035	26.4	+	0	0	2.0389	1.9922	4.381	3.3799	0	0	11.792	4	3'UTR	ENSG00000100731.16	PCNX1	Genic
chr14	71114291	71114311	chr14-446	41.5	+	0	0	4.0779	3.9844	10.9525	1.6899	0	0	20.7047	4	3'UTR	ENSG00000100731.16	PCNX1	Genic
chr14	71329428	71329448	chr14-1364	22.6	+	0	14.4286	0	0	0	8.4497	0	0	22.8782	2	First intron	ENSG00000197555.11	""	Genic
chr14	71334799	71334819	chr14-1901	18.9	+	0	0	0	5.9765	4.381	0	0	0	10.3576	2	First intron	ENSG00000197555.11	""	Genic
chr14	71340253	71340273	chr14-520	37.7	+	0	0	4.0779	3.9844	2.1905	6.7597	0	0	17.0125	4	First intron	ENSG00000197555.11	""	Genic
chr14	71379952	71379972	chr14-2844	15.1	+	0	14.4286	1.0195	1.9922	0	1.6899	0	0	19.1301	4	First intron	ENSG00000197555.11	""	Genic
chr14	71429136	71429156	chr14-1365	22.6	+	0	0	2.0389	3.9844	4.381	0	0	0	10.4043	3	First intron	ENSG00000197555.11	""	Genic
chr14	71429416	71429436	chr14-1902	18.9	+	0	0	1.0195	0	2.1905	5.0698	0	0	8.2798	3	LINE	ENSG00000197555.11	""	TE
chr14	71446029	71446049	chr14-2847	18.9	+	0	0	0	3.9844	6.5715	0	0	0	10.5559	2	Alu	ENSG00000197555.11	""	TE
chr14	71499613	71499633	chr14-1903	18.9	+	0	14.4286	4.0779	0	0	0	0	0	18.5064	2	Satellite/LC	ENSG00000197555.11	""	TE
chr14	73083400	73083420	chr14-4910	11.3	+	0	28.8571	0	0	2.1905	0	0	0	31.0476	2	Proximal intronic	ENSG00000119707.15	""	Genic
chr14	73090915	73090935	chr14-1036	30.2	+	0	14.4286	5.0974	5.9765	2.1905	1.6899	0	0	29.3829	5	Deep intronic	ENSG00000119707.15	""	Genic
chr14	73100015	73100035	chr14-1037	30.2	+	0	0	4.0779	3.9844	4.381	0	0	0	12.4433	3	3'UTR	ENSG00000119707.15	""	Genic
chr14	73100166	73100186	chr14-1038	22.6	+	0	0	2.0389	1.9922	4.381	3.3799	0	0	11.792	4	3'UTR	ENSG00000119707.15	""	Genic
chr14	73100993	73101013	chr14-139	67.9	+	0	0	11.2142	3.9844	10.9525	1.6899	0	0	27.841	4	3'UTR	ENSG00000119707.15	""	Genic
chr14	73102169	73102189	chr14-447	41.5	+	0	14.4286	5.0974	5.9765	4.381	0	0	0	29.8835	4	Deep intronic	ENSG00000119707.15	""	Genic
chr14	73105528	73105548	chr14-1366	30.2	+	0	0	5.0974	0	2.1905	3.3799	0	0	10.6677	3	Deep intronic	ENSG00000119707.15	""	Genic
chr14	73120043	73120063	chr14-1367	22.6	+	0	0	3.0584	0	6.5715	0	0	0	9.6299	2	3'UTR	ENSG00000119707.15	""	Genic
chr14	73120609	73120629	chr14-1906	18.9	+	0	0	2.0389	0	6.5715	0	0	0	8.6105	2	3'UTR	ENSG00000119707.15	""	Genic
chr14	73121208	73121228	chr14-10	264.1	+	0	57.7142	32.6231	19.9218	8.762	33.7986	33.3378	0	186.1576	6	3'UTR	ENSG00000119707.15	""	Genic
chr14	73140569	73140589	chr14-2854	15.1	+	0	0	0	1.9922	2.1905	1.6899	33.3378	0	39.2104	4	First intron	ENSG00000080815.21	""	Genic
chr14	73142488	73142508	chr14-1907	18.9	+	0	0	0	3.9844	4.381	1.6899	0	0	10.0553	3	First intron	ENSG00000080815.21	""	Genic
chr14	73206763	73206783	chr14-2856	15.1	+	0	14.4286	1.0195	3.9844	0	0	0	0	19.4324	3	Satellite/LC	ENSG00000080815.21	""	TE
chr14	73221604	73221624	chr14-1039	34	+	0	0	1.0195	11.9531	0	0	66.6756	0	79.6481	3	3'UTR	ENSG00000080815.21	""	Genic
chr14	73300866	73300886	chr14-4923	11.3	-	0	14.4286	1.0195	0	2.1905	0	0	0	17.6385	3	LINE	ENSG00000133961.23	""	TE
chr14	73310082	73310102	chr14-4926	15.1	-	0	14.4286	1.0195	0	4.381	0	0	0	19.829	3	Deep intronic	ENSG00000133961.23	""	Genic
chr14	73314172	73314192	chr14-1368	22.6	-	0	0	6.1168	1.9922	2.1905	0	0	0	10.2995	3	Deep intronic	ENSG00000133961.23	""	Genic
chr14	73316271	73316291	chr14-1040	26.4	-	0	0	2.0389	1.9922	6.5715	1.6899	0	0	12.2926	4	Deep intronic	ENSG00000133961.23	""	Genic
chr14	73320857	73320877	chr14-60	94.3	-	589.9705	0	0	3.9844	6.5715	32.1087	0	0	632.6351	4	Satellite/LC	ENSG00000133961.23	""	TE
chr14	73322718	73322738	chr14-1908	22.6	-	0	0	3.0584	5.9765	0	1.6899	0	0	10.7249	3	Deep intronic	ENSG00000133961.23	""	Genic
chr14	73335264	73335284	chr14-1041	26.4	-	0	14.4286	5.0974	3.9844	4.381	1.6899	0	0	29.5812	5	First intron	ENSG00000133961.23	""	Genic
chr14	73357038	73357058	chr14-2860	11.3	-	0	14.4286	2.0389	0	2.1905	1.6899	0	0	20.3479	4	First intron	ENSG00000133961.23	""	Genic
chr14	73381732	73381752	chr14-1909	18.9	-	0	0	3.0584	1.9922	2.1905	1.6899	0	0	8.931	4	LINE	ENSG00000133961.23	""	TE
chr14	73394390	73394410	chr14-2862	18.9	-	0	43.2857	0	0	2.1905	1.6899	0	0	47.1661	3	LINE	ENSG00000133961.23	""	TE
chr14	73405871	73405891	chr14-1910	22.6	-	0	14.4286	2.0389	3.9844	2.1905	0	0	0	22.6424	4	LINE	ENSG00000133961.23	""	TE
chr14	73419100	73419120	chr14-641	34	-	0	14.4286	2.0389	3.9844	2.1905	5.0698	0	0	27.7122	5	Satellite/LC	ENSG00000133961.23	""	TE
chr14	73424177	73424197	chr14-818	34	-	0	0	7.1363	1.9922	0	1.6899	0	0	10.8184	3	First intron	ENSG00000133961.23	""	Genic
chr14	73449622	73449642	chr14-819	37.7	-	0	0	7.1363	1.9922	8.762	0	0	0	17.8905	3	First intron	ENSG00000133961.23	""	Genic
